GEO,GRADE,SEX,NUM,YEAR
Manitoba,Grade 8,Females,6966,2005
Manitoba,Grade 8,Females,6882,2006
Manitoba,Grade 8,Females,7020,2007
Manitoba,Grade 8,Females,6972,2008
Manitoba,Grade 8,Females,6672,2009
Manitoba,Grade 8,Females,6330,2010
Manitoba,Grade 8,Females,6477,2011
Manitoba,Grade 8,Females,6429,2012
Manitoba,Grade 8,Females,6402,2013
Manitoba,Grade 9,Both sexes,15075,1997
Manitoba,Grade 9,Both sexes,15123,1998
Manitoba,Grade 9,Both sexes,15180,1999
Manitoba,Grade 9,Both sexes,15264,2000
Manitoba,Grade 9,Both sexes,14967,2001
Manitoba,Grade 9,Both sexes,14748,2002
Manitoba,Grade 9,Both sexes,15294,2003
Manitoba,Grade 9,Both sexes,15321,2004
Manitoba,Grade 9,Both sexes,15417,2005
Manitoba,Grade 9,Both sexes,14970,2006
Manitoba,Grade 9,Both sexes,15132,2007
Manitoba,Grade 9,Both sexes,15528,2008
Manitoba,Grade 9,Both sexes,15192,2009
Manitoba,Grade 9,Both sexes,14943,2010
Manitoba,Grade 9,Both sexes,14382,2011
Manitoba,Grade 9,Both sexes,14409,2012
Manitoba,Grade 9,Both sexes,14175,2013
Manitoba,Grade 9,Males,7746,1997
Manitoba,Grade 9,Males,7788,1998
Manitoba,Grade 9,Males,7689,1999
Manitoba,Grade 9,Males,7881,2000
Manitoba,Grade 9,Males,7623,2001
Manitoba,Grade 9,Males,7560,2002
Manitoba,Grade 9,Males,7878,2003
Manitoba,Grade 9,Males,7794,2004
Manitoba,Grade 9,Males,7869,2005
Manitoba,Grade 9,Males,7581,2006
Manitoba,Grade 9,Males,7755,2007
Manitoba,Grade 9,Males,7902,2008
Manitoba,Grade 9,Males,7677,2009
Manitoba,Grade 9,Males,7674,2010
Manitoba,Grade 9,Males,7410,2011
Manitoba,Grade 9,Males,7353,2012
Manitoba,Grade 9,Males,7260,2013
Manitoba,Grade 9,Females,7329,1997
Manitoba,Grade 9,Females,7335,1998
Manitoba,Grade 9,Females,7494,1999
Manitoba,Grade 9,Females,7386,2000
Manitoba,Grade 9,Females,7344,2001
Manitoba,Grade 9,Females,7188,2002
Manitoba,Grade 9,Females,7419,2003
Manitoba,Grade 9,Females,7524,2004
Manitoba,Grade 9,Females,7551,2005
Manitoba,Grade 9,Females,7386,2006
Manitoba,Grade 9,Females,7377,2007
Manitoba,Grade 9,Females,7626,2008
Manitoba,Grade 9,Females,7515,2009
Manitoba,Grade 9,Females,7272,2010
Manitoba,Grade 9,Females,6972,2011
Manitoba,Grade 9,Females,7056,2012
Manitoba,Grade 9,Females,6915,2013
Manitoba,Grade 10,Both sexes,14958,1997
Manitoba,Grade 10,Both sexes,15153,1998
Manitoba,Grade 10,Both sexes,15234,1999
Manitoba,Grade 10,Both sexes,15195,2000
Manitoba,Grade 10,Both sexes,15270,2001
Manitoba,Grade 10,Both sexes,14790,2002
Manitoba,Grade 10,Both sexes,14724,2003
Manitoba,Grade 10,Both sexes,15060,2004
Manitoba,Grade 10,Both sexes,15243,2005
Manitoba,Grade 10,Both sexes,15339,2006
Manitoba,Grade 10,Both sexes,15075,2007
Manitoba,Grade 10,Both sexes,15129,2008
Manitoba,Grade 10,Both sexes,15576,2009
Manitoba,Grade 10,Both sexes,15321,2010
Manitoba,Grade 10,Both sexes,14958,2011
Manitoba,Grade 10,Both sexes,14295,2012
Manitoba,Grade 10,Both sexes,14319,2013
Manitoba,Grade 10,Males,7716,1997
Manitoba,Grade 10,Males,7689,1998
Manitoba,Grade 10,Males,7779,1999
Manitoba,Grade 10,Males,7671,2000
Manitoba,Grade 10,Males,7860,2001
Manitoba,Grade 10,Males,7584,2002
Manitoba,Grade 10,Males,7503,2003
Manitoba,Grade 10,Males,7719,2004
Manitoba,Grade 10,Males,7689,2005
Manitoba,Grade 10,Males,7812,2006
Manitoba,Grade 10,Males,7566,2007
Manitoba,Grade 10,Males,7695,2008
Manitoba,Grade 10,Males,7887,2009
Manitoba,Grade 10,Males,7737,2010
Manitoba,Grade 10,Males,7635,2011
Manitoba,Grade 10,Males,7323,2012
Manitoba,Grade 10,Males,7320,2013
Manitoba,Grade 10,Females,7242,1997
Manitoba,Grade 10,Females,7464,1998
Manitoba,Grade 10,Females,7455,1999
Manitoba,Grade 10,Females,7521,2000
Manitoba,Grade 10,Females,7413,2001
Manitoba,Grade 10,Females,7209,2002
Manitoba,Grade 10,Females,7224,2003
Manitoba,Grade 10,Females,7338,2004
Manitoba,Grade 10,Females,7557,2005
Manitoba,Grade 10,Females,7524,2006
Manitoba,Grade 10,Females,7509,2007
Manitoba,Grade 10,Females,7431,2008
Manitoba,Grade 10,Females,7689,2009
Manitoba,Grade 10,Females,7584,2010
Manitoba,Grade 10,Females,7323,2011
Manitoba,Grade 10,Females,6969,2012
Manitoba,Grade 10,Females,7002,2013
Manitoba,Grade 11,Both sexes,14097,1997
Manitoba,Grade 11,Both sexes,14196,1998
Manitoba,Grade 11,Both sexes,14328,1999
Manitoba,Grade 11,Both sexes,14079,2000
Manitoba,Grade 11,Both sexes,14217,2001
Manitoba,Grade 11,Both sexes,14385,2002
Manitoba,Grade 11,Both sexes,14106,2003
Manitoba,Grade 11,Both sexes,14238,2004
Manitoba,Grade 11,Both sexes,14601,2005
Manitoba,Grade 11,Both sexes,14670,2006
Manitoba,Grade 11,Both sexes,14946,2007
Manitoba,Grade 11,Both sexes,14769,2008
Manitoba,Grade 11,Both sexes,14967,2009
Manitoba,Grade 11,Both sexes,15258,2010
Manitoba,Grade 11,Both sexes,15219,2011
Manitoba,Grade 11,Both sexes,14961,2012
Manitoba,Grade 11,Both sexes,14238,2013
Manitoba,Grade 11,Males,7269,1997
Manitoba,Grade 11,Males,7185,1998
Manitoba,Grade 11,Males,7296,1999
Manitoba,Grade 11,Males,7200,2000
Manitoba,Grade 11,Males,7185,2001
Manitoba,Grade 11,Males,7446,2002
Manitoba,Grade 11,Males,7158,2003
Manitoba,Grade 11,Males,7197,2004
Manitoba,Grade 11,Males,7395,2005
Manitoba,Grade 11,Males,7380,2006
Manitoba,Grade 11,Males,7623,2007
Manitoba,Grade 11,Males,7437,2008
Manitoba,Grade 11,Males,7608,2009
Manitoba,Grade 11,Males,7761,2010
Manitoba,Grade 11,Males,7695,2011
Manitoba,Grade 11,Males,7632,2012
Manitoba,Grade 11,Males,7293,2013
Manitoba,Grade 11,Females,6828,1997
Manitoba,Grade 11,Females,7011,1998
Manitoba,Grade 11,Females,7029,1999
Manitoba,Grade 11,Females,6879,2000
Manitoba,Grade 11,Females,7029,2001
Manitoba,Grade 11,Females,6939,2002
Manitoba,Grade 11,Females,6951,2003
Manitoba,Grade 11,Females,7038,2004
Manitoba,Grade 11,Females,7203,2005
Manitoba,Grade 11,Females,7290,2006
Manitoba,Grade 11,Females,7323,2007
Manitoba,Grade 11,Females,7332,2008
Manitoba,Grade 11,Females,7359,2009
Manitoba,Grade 11,Females,7497,2010
Manitoba,Grade 11,Females,7521,2011
Manitoba,Grade 11,Females,7329,2012
Manitoba,Grade 11,Females,6945,2013
Manitoba,Grade 12,Both sexes,17964,1997
Manitoba,Grade 12,Both sexes,18738,1998
Manitoba,Grade 12,Both sexes,23013,1999
Manitoba,Grade 12,Both sexes,16872,2000
Manitoba,Grade 12,Both sexes,17193,2001
Manitoba,Grade 12,Both sexes,16839,2002
Manitoba,Grade 12,Both sexes,16995,2003
Manitoba,Grade 12,Both sexes,16278,2004
Manitoba,Grade 12,Both sexes,15681,2005
Manitoba,Grade 12,Both sexes,15753,2006
Manitoba,Grade 12,Both sexes,15927,2007
Manitoba,Grade 12,Both sexes,15885,2008
Manitoba,Grade 12,Both sexes,15855,2009
Manitoba,Grade 12,Both sexes,16446,2010
Manitoba,Grade 12,Both sexes,16917,2011
Manitoba,Grade 12,Both sexes,17328,2012
Manitoba,Grade 12,Both sexes,17367,2013
Manitoba,Grade 12,Males,9240,1997
Manitoba,Grade 12,Males,9291,1998
Manitoba,Grade 12,Males,10857,1999
Manitoba,Grade 12,Males,8514,2000
Manitoba,Grade 12,Males,8745,2001
Manitoba,Grade 12,Males,8670,2002
Manitoba,Grade 12,Males,8829,2003
Manitoba,Grade 12,Males,8451,2004
Manitoba,Grade 12,Males,8028,2005
Manitoba,Grade 12,Males,8037,2006
Manitoba,Grade 12,Males,8142,2007
Manitoba,Grade 12,Males,8082,2008
Manitoba,Grade 12,Males,8067,2009
Manitoba,Grade 12,Males,8421,2010
Manitoba,Grade 12,Males,8601,2011
Manitoba,Grade 12,Males,8838,2012
Manitoba,Grade 12,Males,8997,2013
Manitoba,Grade 12,Females,8721,1997
Manitoba,Grade 12,Females,9447,1998
Manitoba,Grade 12,Females,12156,1999
Manitoba,Grade 12,Females,8361,2000
Manitoba,Grade 12,Females,8451,2001
Manitoba,Grade 12,Females,8169,2002
Manitoba,Grade 12,Females,8163,2003
Manitoba,Grade 12,Females,7827,2004
Manitoba,Grade 12,Females,7653,2005
Manitoba,Grade 12,Females,7713,2006
Manitoba,Grade 12,Females,7785,2007
Manitoba,Grade 12,Females,7803,2008
Manitoba,Grade 12,Females,7788,2009
Manitoba,Grade 12,Females,8028,2010
Manitoba,Grade 12,Females,8316,2011
Manitoba,Grade 12,Females,8493,2012
Manitoba,Grade 12,Females,8373,2013
Manitoba,Ungraded,Both sexes,1332,1997
Manitoba,Ungraded,Both sexes,1242,1998
Manitoba,Ungraded,Both sexes,1584,1999
Manitoba,Ungraded,Both sexes,1458,2000
Manitoba,Ungraded,Both sexes,1257,2001
Manitoba,Ungraded,Both sexes,1308,2002
Manitoba,Ungraded,Both sexes,1410,2003
Manitoba,Ungraded,Both sexes,1362,2004
Manitoba,Ungraded,Both sexes,1494,2005
Manitoba,Ungraded,Both sexes,1329,2006
Manitoba,Ungraded,Both sexes,1203,2007
Manitoba,Ungraded,Both sexes,1158,2008
Manitoba,Ungraded,Both sexes,1119,2009
Manitoba,Ungraded,Both sexes,1086,2010
Manitoba,Ungraded,Both sexes,966,2011
Manitoba,Ungraded,Both sexes,867,2012
Manitoba,Ungraded,Both sexes,891,2013
Manitoba,Ungraded,Males,804,1997
Manitoba,Ungraded,Males,801,1998
Manitoba,Ungraded,Males,975,1999
Manitoba,Ungraded,Males,918,2000
Manitoba,Ungraded,Males,834,2001
Manitoba,Ungraded,Males,786,2002
Manitoba,Ungraded,Males,849,2003
Manitoba,Ungraded,Males,852,2004
Manitoba,Ungraded,Males,969,2005
Manitoba,Ungraded,Males,882,2006
Manitoba,Ungraded,Males,789,2007
Manitoba,Ungraded,Males,777,2008
Manitoba,Ungraded,Males,750,2009
Manitoba,Ungraded,Males,735,2010
Manitoba,Ungraded,Males,663,2011
Manitoba,Ungraded,Males,588,2012
Manitoba,Ungraded,Males,588,2013
Manitoba,Ungraded,Females,531,1997
Manitoba,Ungraded,Females,438,1998
Manitoba,Ungraded,Females,609,1999
Manitoba,Ungraded,Females,537,2000
Manitoba,Ungraded,Females,423,2001
Manitoba,Ungraded,Females,519,2002
Manitoba,Ungraded,Females,558,2003
Manitoba,Ungraded,Females,510,2004
Manitoba,Ungraded,Females,522,2005
Manitoba,Ungraded,Females,447,2006
Manitoba,Ungraded,Females,417,2007
Manitoba,Ungraded,Females,384,2008
Manitoba,Ungraded,Females,369,2009
Manitoba,Ungraded,Females,348,2010
Manitoba,Ungraded,Females,306,2011
Manitoba,Ungraded,Females,279,2012
Manitoba,Ungraded,Females,306,2013
Saskatchewan,Total grades,Both sexes,193920,1997
Saskatchewan,Total grades,Both sexes,192648,1998
Saskatchewan,Total grades,Both sexes,190896,1999
Saskatchewan,Total grades,Both sexes,184494,2000
Saskatchewan,Total grades,Both sexes,180711,2001
Saskatchewan,Total grades,Both sexes,182553,2002
Saskatchewan,Total grades,Both sexes,179883,2003
Saskatchewan,Total grades,Both sexes,176118,2004
Saskatchewan,Total grades,Both sexes,172833,2005
Saskatchewan,Total grades,Both sexes,163518,2006
Saskatchewan,Total grades,Both sexes,164250,2007
Saskatchewan,Total grades,Both sexes,161796,2008
Saskatchewan,Total grades,Both sexes,162630,2009
Saskatchewan,Total grades,Both sexes,164208,2010
Saskatchewan,Total grades,Both sexes,165753,2011
Saskatchewan,Total grades,Both sexes,168816,2012
Saskatchewan,Total grades,Both sexes,170886,2013
Saskatchewan,Total grades,Males,99882,1997
Saskatchewan,Total grades,Males,99294,1998
Saskatchewan,Total grades,Males,98361,1999
Saskatchewan,Total grades,Males,94833,2000
Saskatchewan,Total grades,Males,92940,2001
Saskatchewan,Total grades,Males,94128,2002
Saskatchewan,Total grades,Males,92709,2003
Saskatchewan,Total grades,Males,90501,2004
Saskatchewan,Total grades,Males,88761,2005
Saskatchewan,Total grades,Males,83757,2006
Saskatchewan,Total grades,Males,84165,2007
Saskatchewan,Total grades,Males,82974,2008
Saskatchewan,Total grades,Males,83475,2009
Saskatchewan,Total grades,Males,84030,2010
Saskatchewan,Total grades,Males,84648,2011
Saskatchewan,Total grades,Males,86316,2012
Saskatchewan,Total grades,Males,87324,2013
Saskatchewan,Total grades,Females,94041,1997
Saskatchewan,Total grades,Females,93354,1998
Saskatchewan,Total grades,Females,92538,1999
Saskatchewan,Total grades,Females,89661,2000
Saskatchewan,Total grades,Females,87771,2001
Saskatchewan,Total grades,Females,88425,2002
Saskatchewan,Total grades,Females,87174,2003
Saskatchewan,Total grades,Females,85614,2004
Saskatchewan,Total grades,Females,84072,2005
Saskatchewan,Total grades,Females,79758,2006
Saskatchewan,Total grades,Females,80085,2007
Saskatchewan,Total grades,Females,78822,2008
Saskatchewan,Total grades,Females,79155,2009
Saskatchewan,Total grades,Females,80178,2010
Saskatchewan,Total grades,Females,81105,2011
Saskatchewan,Total grades,Females,82497,2012
Saskatchewan,Total grades,Females,83562,2013
Saskatchewan,Junior Kindergarten  ,Both sexes,0,1997
Saskatchewan,Junior Kindergarten  ,Both sexes,0,1998
Saskatchewan,Junior Kindergarten  ,Both sexes,0,1999
Saskatchewan,Junior Kindergarten  ,Both sexes,0,2000
Saskatchewan,Junior Kindergarten  ,Both sexes,0,2001
Saskatchewan,Junior Kindergarten  ,Both sexes,681,2002
Saskatchewan,Junior Kindergarten  ,Both sexes,1260,2003
Saskatchewan,Junior Kindergarten  ,Both sexes,1488,2004
Saskatchewan,Junior Kindergarten  ,Both sexes,1920,2005
Saskatchewan,Junior Kindergarten  ,Both sexes,2094,2006
Saskatchewan,Junior Kindergarten  ,Both sexes,2427,2007
Saskatchewan,Junior Kindergarten  ,Both sexes,3279,2008
Saskatchewan,Junior Kindergarten  ,Both sexes,3624,2009
Saskatchewan,Junior Kindergarten  ,Both sexes,4161,2010
Saskatchewan,Junior Kindergarten  ,Both sexes,4905,2011
Saskatchewan,Junior Kindergarten  ,Both sexes,5319,2012
Saskatchewan,Junior Kindergarten  ,Both sexes,5565,2013
Saskatchewan,Junior Kindergarten  ,Males,0,1997
Saskatchewan,Junior Kindergarten  ,Males,0,1998
Saskatchewan,Junior Kindergarten  ,Males,0,1999
Saskatchewan,Junior Kindergarten  ,Males,0,2000
Saskatchewan,Junior Kindergarten  ,Males,0,2001
Saskatchewan,Junior Kindergarten  ,Males,354,2002
Saskatchewan,Junior Kindergarten  ,Males,708,2003
Saskatchewan,Junior Kindergarten  ,Males,792,2004
Saskatchewan,Junior Kindergarten  ,Males,969,2005
Saskatchewan,Junior Kindergarten  ,Males,1071,2006
Saskatchewan,Junior Kindergarten  ,Males,1287,2007
Saskatchewan,Junior Kindergarten  ,Males,1671,2008
Saskatchewan,Junior Kindergarten  ,Males,1893,2009
Saskatchewan,Junior Kindergarten  ,Males,2115,2010
Saskatchewan,Junior Kindergarten  ,Males,2526,2011
Saskatchewan,Junior Kindergarten  ,Males,2745,2012
Saskatchewan,Junior Kindergarten  ,Males,2835,2013
Saskatchewan,Junior Kindergarten  ,Females,0,1997
Saskatchewan,Junior Kindergarten  ,Females,0,1998
Saskatchewan,Junior Kindergarten  ,Females,0,1999
Saskatchewan,Junior Kindergarten  ,Females,0,2000
Saskatchewan,Junior Kindergarten  ,Females,0,2001
Saskatchewan,Junior Kindergarten  ,Females,330,2002
Saskatchewan,Junior Kindergarten  ,Females,552,2003
Saskatchewan,Junior Kindergarten  ,Females,696,2004
Saskatchewan,Junior Kindergarten  ,Females,951,2005
Saskatchewan,Junior Kindergarten  ,Females,1020,2006
Saskatchewan,Junior Kindergarten  ,Females,1140,2007
Saskatchewan,Junior Kindergarten  ,Females,1608,2008
Saskatchewan,Junior Kindergarten  ,Females,1728,2009
Saskatchewan,Junior Kindergarten  ,Females,2046,2010
Saskatchewan,Junior Kindergarten  ,Females,2376,2011
Saskatchewan,Junior Kindergarten  ,Females,2571,2012
Saskatchewan,Junior Kindergarten  ,Females,2730,2013
Saskatchewan,Kindergarten,Both sexes,13836,1997
Saskatchewan,Kindergarten,Both sexes,13644,1998
Saskatchewan,Kindergarten,Both sexes,13062,1999
Saskatchewan,Kindergarten,Both sexes,12066,2000
Saskatchewan,Kindergarten,Both sexes,11946,2001
Saskatchewan,Kindergarten,Both sexes,11511,2002
Saskatchewan,Kindergarten,Both sexes,11202,2003
Saskatchewan,Kindergarten,Both sexes,11025,2004
Saskatchewan,Kindergarten,Both sexes,10653,2005
Saskatchewan,Kindergarten,Both sexes,10671,2006
Saskatchewan,Kindergarten,Both sexes,10548,2007
Saskatchewan,Kindergarten,Both sexes,10905,2008
Saskatchewan,Kindergarten,Both sexes,11238,2009
Saskatchewan,Kindergarten,Both sexes,11388,2010
Saskatchewan,Kindergarten,Both sexes,11991,2011
Saskatchewan,Kindergarten,Both sexes,12939,2012
Saskatchewan,Kindergarten,Both sexes,13203,2013
Saskatchewan,Kindergarten,Males,7101,1997
Saskatchewan,Kindergarten,Males,7005,1998
Saskatchewan,Kindergarten,Males,6705,1999
Saskatchewan,Kindergarten,Males,6171,2000
Saskatchewan,Kindergarten,Males,6108,2001
Saskatchewan,Kindergarten,Males,5907,2002
Saskatchewan,Kindergarten,Males,5712,2003
Saskatchewan,Kindergarten,Males,5670,2004
Saskatchewan,Kindergarten,Males,5403,2005
Saskatchewan,Kindergarten,Males,5487,2006
Saskatchewan,Kindergarten,Males,5388,2007
Saskatchewan,Kindergarten,Males,5589,2008
Saskatchewan,Kindergarten,Males,5796,2009
Saskatchewan,Kindergarten,Males,5811,2010
Saskatchewan,Kindergarten,Males,6177,2011
Saskatchewan,Kindergarten,Males,6588,2012
Saskatchewan,Kindergarten,Males,6732,2013
Saskatchewan,Kindergarten,Females,6735,1997
Saskatchewan,Kindergarten,Females,6639,1998
Saskatchewan,Kindergarten,Females,6357,1999
Saskatchewan,Kindergarten,Females,5898,2000
Saskatchewan,Kindergarten,Females,5835,2001
Saskatchewan,Kindergarten,Females,5601,2002
Saskatchewan,Kindergarten,Females,5490,2003
Saskatchewan,Kindergarten,Females,5358,2004
Saskatchewan,Kindergarten,Females,5253,2005
Saskatchewan,Kindergarten,Females,5184,2006
Saskatchewan,Kindergarten,Females,5163,2007
Saskatchewan,Kindergarten,Females,5319,2008
Saskatchewan,Kindergarten,Females,5442,2009
Saskatchewan,Kindergarten,Females,5577,2010
Saskatchewan,Kindergarten,Females,5814,2011
Saskatchewan,Kindergarten,Females,6351,2012
Saskatchewan,Kindergarten,Females,6471,2013
Saskatchewan,Grade 1,Both sexes,15393,1997
Saskatchewan,Grade 1,Both sexes,14637,1998
Saskatchewan,Grade 1,Both sexes,14412,1999
Saskatchewan,Grade 1,Both sexes,13308,2000
Saskatchewan,Grade 1,Both sexes,12675,2001
Saskatchewan,Grade 1,Both sexes,12774,2002
Saskatchewan,Grade 1,Both sexes,12306,2003
Saskatchewan,Grade 1,Both sexes,12096,2004
Saskatchewan,Grade 1,Both sexes,11829,2005
Saskatchewan,Grade 1,Both sexes,10950,2006
Saskatchewan,Grade 1,Both sexes,11430,2007
Saskatchewan,Grade 1,Both sexes,10914,2008
Saskatchewan,Grade 1,Both sexes,11508,2009
Saskatchewan,Grade 1,Both sexes,11793,2010
Saskatchewan,Grade 1,Both sexes,11823,2011
Saskatchewan,Grade 1,Both sexes,12561,2012
Saskatchewan,Grade 1,Both sexes,13314,2013
Saskatchewan,Grade 1,Males,7977,1997
Saskatchewan,Grade 1,Males,7587,1998
Saskatchewan,Grade 1,Males,7470,1999
Saskatchewan,Grade 1,Males,6888,2000
Saskatchewan,Grade 1,Males,6561,2001
Saskatchewan,Grade 1,Males,6675,2002
Saskatchewan,Grade 1,Males,6321,2003
Saskatchewan,Grade 1,Males,6177,2004
Saskatchewan,Grade 1,Males,6141,2005
Saskatchewan,Grade 1,Males,5631,2006
Saskatchewan,Grade 1,Males,5925,2007
Saskatchewan,Grade 1,Males,5595,2008
Saskatchewan,Grade 1,Males,5913,2009
Saskatchewan,Grade 1,Males,6030,2010
Saskatchewan,Grade 1,Males,6021,2011
Saskatchewan,Grade 1,Males,6477,2012
Saskatchewan,Grade 1,Males,6804,2013
Saskatchewan,Grade 1,Females,7413,1997
Saskatchewan,Grade 1,Females,7050,1998
Saskatchewan,Grade 1,Females,6939,1999
Saskatchewan,Grade 1,Females,6423,2000
Saskatchewan,Grade 1,Females,6117,2001
Saskatchewan,Grade 1,Females,6102,2002
Saskatchewan,Grade 1,Females,5988,2003
Saskatchewan,Grade 1,Females,5919,2004
Saskatchewan,Grade 1,Females,5688,2005
Saskatchewan,Grade 1,Females,5313,2006
Saskatchewan,Grade 1,Females,5505,2007
Saskatchewan,Grade 1,Females,5319,2008
Saskatchewan,Grade 1,Females,5598,2009
Saskatchewan,Grade 1,Females,5760,2010
Saskatchewan,Grade 1,Females,5799,2011
Saskatchewan,Grade 1,Females,6081,2012
Saskatchewan,Grade 1,Females,6513,2013
Saskatchewan,Grade 2,Both sexes,14724,1997
Saskatchewan,Grade 2,Both sexes,14646,1998
Saskatchewan,Grade 2,Both sexes,13932,1999
Saskatchewan,Grade 2,Both sexes,13035,2000
Saskatchewan,Grade 2,Both sexes,12639,2001
Saskatchewan,Grade 2,Both sexes,12375,2002
Saskatchewan,Grade 2,Both sexes,12222,2003
Saskatchewan,Grade 2,Both sexes,11712,2004
Saskatchewan,Grade 2,Both sexes,11589,2005
Saskatchewan,Grade 2,Both sexes,11127,2006
Saskatchewan,Grade 2,Both sexes,11109,2007
Saskatchewan,Grade 2,Both sexes,11277,2008
Saskatchewan,Grade 2,Both sexes,11034,2009
Saskatchewan,Grade 2,Both sexes,11559,2010
Saskatchewan,Grade 2,Both sexes,11853,2011
Saskatchewan,Grade 2,Both sexes,12027,2012
Saskatchewan,Grade 2,Both sexes,12666,2013
Saskatchewan,Grade 2,Males,7626,1997
Saskatchewan,Grade 2,Males,7587,1998
Saskatchewan,Grade 2,Males,7215,1999
Saskatchewan,Grade 2,Males,6672,2000
Saskatchewan,Grade 2,Males,6468,2001
Saskatchewan,Grade 2,Males,6345,2002
Saskatchewan,Grade 2,Males,6315,2003
Saskatchewan,Grade 2,Males,6015,2004
Saskatchewan,Grade 2,Males,5904,2005
Saskatchewan,Grade 2,Males,5667,2006
Saskatchewan,Grade 2,Males,5688,2007
Saskatchewan,Grade 2,Males,5838,2008
Saskatchewan,Grade 2,Males,5625,2009
Saskatchewan,Grade 2,Males,5946,2010
Saskatchewan,Grade 2,Males,6051,2011
Saskatchewan,Grade 2,Males,6114,2012
Saskatchewan,Grade 2,Males,6552,2013
Saskatchewan,Grade 2,Females,7098,1997
Saskatchewan,Grade 2,Females,7059,1998
Saskatchewan,Grade 2,Females,6717,1999
Saskatchewan,Grade 2,Females,6366,2000
Saskatchewan,Grade 2,Females,6171,2001
Saskatchewan,Grade 2,Females,6030,2002
Saskatchewan,Grade 2,Females,5910,2003
Saskatchewan,Grade 2,Females,5697,2004
Saskatchewan,Grade 2,Females,5682,2005
Saskatchewan,Grade 2,Females,5460,2006
Saskatchewan,Grade 2,Females,5418,2007
Saskatchewan,Grade 2,Females,5439,2008
Saskatchewan,Grade 2,Females,5409,2009
Saskatchewan,Grade 2,Females,5613,2010
Saskatchewan,Grade 2,Females,5805,2011
Saskatchewan,Grade 2,Females,5913,2012
Saskatchewan,Grade 2,Females,6117,2013
Saskatchewan,Grade 3,Both sexes,14346,1997
Saskatchewan,Grade 3,Both sexes,14547,1998
Saskatchewan,Grade 3,Both sexes,14502,1999
Saskatchewan,Grade 3,Both sexes,13323,2000
Saskatchewan,Grade 3,Both sexes,12807,2001
Saskatchewan,Grade 3,Both sexes,12735,2002
Saskatchewan,Grade 3,Both sexes,12288,2003
Saskatchewan,Grade 3,Both sexes,12138,2004
Saskatchewan,Grade 3,Both sexes,11631,2005
Saskatchewan,Grade 3,Both sexes,11169,2006
Saskatchewan,Grade 3,Both sexes,11412,2007
Saskatchewan,Grade 3,Both sexes,11151,2008
